Word,Vowel,Token_ID,Duration,FileTime,IntervalTime,NormTime,F1,F2,F3,F4
bade,FACE,bade_1,0.263132996,25.26256437,0.19,0.722068318,300.0982841,2235.624846,2811.832719,3464.438914
bade,FACE,bade_1,0.263132996,25.26756437,0.195,0.741070116,296.125948,2214.729925,2829.037208,3431.914782
bade,FACE,bade_1,0.263132996,25.27256437,0.2,0.760071914,295.128031,2205.983677,2831.603,3425.586247
bade,FACE,bade_1,0.263132996,25.27756437,0.205,0.779073711,296.7096575,2207.773278,2821.473489,3441.975657
bade,FACE,bade_1,0.263132996,25.28256437,0.21,0.798075509,299.330559,2206.173393,2823.84126,3471.312817
bade,FACE,bade_1,0.263132996,25.28756437,0.215,0.817077307,302.8527645,2201.634,2837.047207,3511.878818
bade,FACE,bade_1,0.263132996,25.29256437,0.22,0.836079105,305.4176313,2182.227244,2816.738081,3529.285722
bade,FACE,bade_1,0.263132996,25.29756437,0.225,0.855080903,307.1522531,2149.926875,2767.363249,3526.608066
bade,FACE,bade_1,0.263132996,25.30256437,0.23,0.874082701,303.7207733,2111.444361,2749.310258,3539.798735
bade,FACE,bade_1,0.263132996,25.30756437,0.235,0.893084498,295.8090292,2067.600427,2758.420906,3566.751094
bade,FACE,bade_1,0.263132996,25.31256437,0.24,0.912086296,288.6614686,2034.36271,2754.250996,3571.755424
bade,FACE,bade_1,0.263132996,25.31756437,0.245,0.931088094,282.1766406,2010.323159,2738.563619,3557.725485
bade,FACE,bade_1,0.263132996,25.32256437,0.25,0.950089892,282.8004399,2023.754176,2741.099628,3547.394921
bade,FACE,bade_1,0.263132996,25.32756437,0.255,0.96909169,289.5891448,2069.681275,2759.439738,3540.272614
bade,FACE,bade_1,0.263132996,25.33256437,0.26,0.988093488,292.9716168,2080.194092,2763.837015,3594.720258
bade,FACE,bade_1,0.263132996,25.33756437,0.265,1.007095285,293.4000579,2059.994129,2756.142471,3702.563998
bode,GOAT,bode_1,0.270292278,26.96847405,0,0,445.5220713,1263.343156,2549.200364,3292.172462
bode,GOAT,bode_1,0.270292278,26.97347405,0.005,0.018498494,470.3551764,1259.888866,2518.24672,3144.675358
bode,GOAT,bode_1,0.270292278,26.97847405,0.01,0.036996987,503.3208873,1284.282644,2564.880427,3161.447877
bode,GOAT,bode_1,0.270292278,26.98347405,0.015,0.055495481,527.9805191,1276.191198,2508.628991,3150.760419
bode,GOAT,bode_1,0.270292278,26.98847405,0.02,0.073993975,549.3695901,1255.30853,2411.866008,3129.260456
bode,GOAT,bode_1,0.270292278,26.99347405,0.025,0.092492468,532.1700015,1255.667469,2400.776357,3138.150619
bode,GOAT,bode_1,0.270292278,26.99847405,0.03,0.110990962,499.7759322,1264.3904,2423.421014,3159.007048
bode,GOAT,bode_1,0.270292278,27.00347405,0.035,0.129489456,507.956443,1270.006216,2447.849902,3161.193621
bode,GOAT,bode_1,0.270292278,27.00847405,0.04,0.147987949,532.1134009,1274.398592,2472.981339,3156.028844
bode,GOAT,bode_1,0.270292278,27.01347405,0.045,0.166486443,534.1419063,1272.45886,2481.323107,3151.554655
bode,GOAT,bode_1,0.270292278,27.01847405,0.05,0.184984937,527.4572211,1268.02583,2483.053856,3147.352389
bode,GOAT,bode_1,0.270292278,27.02347405,0.055,0.20348343,525.5524565,1264.749159,2487.155681,3154.112294
bode,GOAT,bode_1,0.270292278,27.02847405,0.06,0.221981924,525.52981,1261.927812,2492.19113,3165.188611
bode,GOAT,bode_1,0.270292278,27.03347405,0.065,0.240480418,522.863584,1256.416361,2507.841982,3180.106027
bode,GOAT,bode_1,0.270292278,27.03847405,0.07,0.258978912,519.156435,1249.845668,2527.672703,3196.535897
bode,GOAT,bode_1,0.270292278,27.04347405,0.075,0.277477405,505.9998429,1237.859546,2535.845464,3217.68513
bode,GOAT,bode_1,0.270292278,27.04847405,0.08,0.295975899,489.1224846,1223.741071,2539.427844,3240.692638
bode,GOAT,bode_1,0.270292278,27.05347405,0.085,0.314474393,471.3576579,1217.420779,2524.976535,3244.691453
bode,GOAT,bode_1,0.270292278,27.05847405,0.09,0.332972886,453.2433862,1214.171062,2503.424369,3241.205498
bode,GOAT,bode_1,0.270292278,27.06347405,0.095,0.35147138,446.476826,1208.474699,2509.681814,3231.237075
bode,GOAT,bode_1,0.270292278,27.06847405,0.1,0.369969874,444.178485,1201.814957,2526.889434,3218.716147
bode,GOAT,bode_1,0.270292278,27.07347405,0.105,0.388468367,440.4957025,1185.146225,2560.170731,3232.526617
bode,GOAT,bode_1,0.270292278,27.07847405,0.11,0.406966861,436.2677892,1164.536403,2599.781119,3256.70521
bode,GOAT,bode_1,0.270292278,27.08347405,0.115,0.425465355,432.74202,1142.483927,2590.123516,3268.652473
bode,GOAT,bode_1,0.270292278,27.08847405,0.12,0.443963848,429.4927237,1119.863401,2561.066391,3275.783589
bode,GOAT,bode_1,0.270292278,27.09347405,0.125,0.462462342,423.769621,1107.792553,2535.163599,3255.791113
bode,GOAT,bode_1,0.270292278,27.09847405,0.13,0.480960836,417.0724445,1099.875696,2510.502843,3225.118585
bode,GOAT,bode_1,0.270292278,27.10347405,0.135,0.499459329,412.516292,1098.069589,2498.738726,3221.268876
bode,GOAT,bode_1,0.270292278,27.10847405,0.14,0.517957823,408.8031784,1098.66962,2492.052726,3227.980788
bode,GOAT,bode_1,0.270292278,27.11347405,0.145,0.536456317,399.5719608,1100.040747,2497.701503,3212.022105
bode,GOAT,bode_1,0.270292278,27.11847405,0.15,0.55495481,388.1679617,1101.715496,2508.207162,3187.136761
bode,GOAT,bode_1,0.270292278,27.12347405,0.155,0.573453304,384.1833552,1096.967356,2492.777966,3191.890647
bode,GOAT,bode_1,0.270292278,27.12847405,0.16,0.591951798,383.1201723,1089.69017,2467.13679,3208.315131
bode,GOAT,bode_1,0.270292278,27.13347405,0.165,0.610450291,375.8424108,1077.330476,2474.660397,3212.832403
bode,GOAT,bode_1,0.270292278,27.13847405,0.17,0.628948785,366.1176274,1062.969517,2495.242806,3212.66115
bode,GOAT,bode_1,0.270292278,27.14347405,0.175,0.647447279,365.2064071,1044.478251,2497.937807,3207.053472
bode,GOAT,bode_1,0.270292278,27.14847405,0.18,0.665945772,367.7655722,1024.360656,2493.58955,3199.305175
bode,GOAT,bode_1,0.270292278,27.15347405,0.185,0.684444266,363.1740862,1009.486696,2472.621625,3202.103121
bode,GOAT,bode_1,0.270292278,27.15847405,0.19,0.70294276,355.7669951,996.6774443,2445.109623,3209.053705
bode,GOAT,bode_1,0.270292278,27.16347405,0.195,0.721441253,348.4177462,1008.408963,2450.23419,3190.341848
bode,GOAT,bode_1,0.270292278,27.16847405,0.2,0.739939747,341.091273,1029.803534,2468.209572,3161.525275
bode,GOAT,bode_1,0.270292278,27.17347405,0.205,0.758438241,338.6410986,1034.79586,2484.698071,3172.216144
bode,GOAT,bode_1,0.270292278,27.17847405,0.21,0.776936735,338.1109917,1033.329717,2500.601102,3198.46327
bode,GOAT,bode_1,0.270292278,27.18347405,0.215,0.795435228,337.3788861,1039.54877,2490.825764,3205.074577
bode,GOAT,bode_1,0.270292278,27.18847405,0.22,0.813933722,336.5672425,1048.793907,2470.939438,3203.954182
bode,GOAT,bode_1,0.270292278,27.19347405,0.225,0.832432216,333.8090112,1055.651865,2469.741471,3184.488412
bode,GOAT,bode_1,0.270292278,27.19847405,0.23,0.850930709,330.2843011,1061.569859,2475.90214,3157.799057
bode,GOAT,bode_1,0.270292278,27.20347405,0.235,0.869429203,329.3907346,1072.781745,2478.151319,3154.87665
bode,GOAT,bode_1,0.270292278,27.20847405,0.24,0.887927697,329.5331943,1086.078128,2478.860329,3161.312599
bode,GOAT,bode_1,0.270292278,27.21347405,0.245,0.90642619,338.0623387,1116.072021,2482.703261,3167.517821
bode,GOAT,bode_1,0.270292278,27.21847405,0.25,0.924924684,349.8937827,1152.640643,2487.780192,3173.632194
bode,GOAT,bode_1,0.270292278,27.22347405,0.255,0.943423178,348.2534976,1209.283587,2533.00445,3201.834857
bode,GOAT,bode_1,0.270292278,27.22847405,0.26,0.961921671,341.3086506,1273.830898,2594.036922,3238.734896
bode,GOAT,bode_1,0.270292278,27.23347405,0.265,0.980420165,315.8675873,1323.638792,2637.97743,3350.453046
bode,GOAT,bode_1,0.270292278,27.23847405,0.27,0.998918659,283.1435447,1367.642965,2675.187892,3491.631207
bod,LOT,bod_1,0.231140553,30.93599762,0,0,738.2121399,1009.079667,2417.737472,3203.406044
bod,LOT,bod_1,0.231140553,30.94099762,0.005,0.02163186,677.9072332,1063.243212,2400.751916,3164.463037
bod,LOT,bod_1,0.231140553,30.94599762,0.01,0.043263719,677.452034,1067.689421,2407.151297,3158.633347
bod,LOT,bod_1,0.231140553,30.95099762,0.015,0.064895579,675.3912818,1072.957525,2409.427159,3154.411855
bod,LOT,bod_1,0.231140553,30.95599762,0.02,0.086527438,667.7103543,1081.102643,2397.268803,3155.819797
bod,LOT,bod_1,0.231140553,30.96099762,0.025,0.108159298,662.3755536,1088.744673,2381.429543,3152.336016
bod,LOT,bod_1,0.231140553,30.96599762,0.03,0.129791158,665.2532792,1094.625668,2352.705426,3131.728951
bod,LOT,bod_1,0.231140553,30.97099762,0.035,0.151423017,673.0915834,1098.078889,2331.633236,3111.658863
bod,LOT,bod_1,0.231140553,30.97599762,0.04,0.173054877,698.2942009,1093.033784,2337.346317,3093.46845
bod,LOT,bod_1,0.231140553,30.98099762,0.045,0.194686737,716.5124016,1086.545062,2350.125434,3077.57374
bod,LOT,bod_1,0.231140553,30.98599762,0.05,0.216318596,710.2819226,1075.003011,2387.638935,3069.715054
bod,LOT,bod_1,0.231140553,30.99099762,0.055,0.237950456,710.8603324,1069.16176,2418.223187,3074.965515
bod,LOT,bod_1,0.231140553,30.99599762,0.06,0.259582315,735.2729928,1083.275936,2424.551865,3126.104035
bod,LOT,bod_1,0.231140553,31.00099762,0.065,0.281214175,753.5390409,1095.766877,2439.186894,3175.414022
bod,LOT,bod_1,0.231140553,31.00599762,0.07,0.302846035,750.2891117,1102.575745,2482.897979,3218.323304
bod,LOT,bod_1,0.231140553,31.01099762,0.075,0.324477894,742.6895514,1108.845601,2506.885623,3244.541028
bod,LOT,bod_1,0.231140553,31.01599762,0.08,0.346109754,719.8642768,1113.228665,2461.832132,3212.330607
bod,LOT,bod_1,0.231140553,31.02099762,0.085,0.367741614,705.8238402,1112.360108,2429.862005,3194.48393
bod,LOT,bod_1,0.231140553,31.02599762,0.09,0.389373473,722.5343881,1093.108458,2443.689686,3226.91698
bod,LOT,bod_1,0.231140553,31.03099762,0.095,0.411005333,733.9896528,1079.003019,2454.36364,3265.691994
bod,LOT,bod_1,0.231140553,31.03599762,0.1,0.432637192,727.0490029,1082.911691,2453.998102,3326.66681
bod,LOT,bod_1,0.231140553,31.04099762,0.105,0.454269052,717.9112232,1087.815684,2463.377608,3369.874449
bod,LOT,bod_1,0.231140553,31.04599762,0.11,0.475900912,701.082476,1096.203764,2506.869264,3350.888776
bod,LOT,bod_1,0.231140553,31.05099762,0.115,0.497532771,690.7809849,1104.263721,2555.058477,3341.096492
bod,LOT,bod_1,0.231140553,31.05599762,0.12,0.519164631,703.3279003,1111.1751,2619.691304,3363.485315
bod,LOT,bod_1,0.231140553,31.06099762,0.125,0.540796491,713.4053381,1114.844715,2657.988329,3384.217501
bod,LOT,bod_1,0.231140553,31.06599762,0.13,0.56242835,714.8384656,1107.166663,2604.097903,3399.150696
bod,LOT,bod_1,0.231140553,31.07099762,0.135,0.58406021,719.7887286,1101.044489,2563.196067,3414.018007
bod,LOT,bod_1,0.231140553,31.07599762,0.14,0.605692069,737.0505877,1100.3686,2567.760289,3428.654688
bod,LOT,bod_1,0.231140553,31.08099762,0.145,0.627323929,747.0318133,1097.823095,2585.508942,3433.80944
bod,LOT,bod_1,0.231140553,31.08599762,0.15,0.648955789,731.5274638,1088.73307,2649.409181,3405.773062
bod,LOT,bod_1,0.231140553,31.09099762,0.155,0.670587648,718.8854535,1084.066013,2709.498177,3393.660649
bod,LOT,bod_1,0.231140553,31.09599762,0.16,0.692219508,716.2629505,1094.881385,2756.246058,3437.289451
bod,LOT,bod_1,0.231140553,31.10099762,0.165,0.713851368,716.6100825,1111.761115,2808.774096,3619.791884
bod,LOT,bod_1,0.231140553,31.10599762,0.17,0.735483227,727.3523063,1149.868895,2881.535348,4288.416069
bod,LOT,bod_1,0.231140553,31.11099762,0.175,0.757115087,730.4627045,1183.994884,2849.895901,4601.782435
bod,LOT,bod_1,0.231140553,31.11599762,0.18,0.778746946,706.8581931,1204.182768,2452.805862,3671.582604
bod,LOT,bod_1,0.231140553,31.12099762,0.185,0.800378806,687.7388162,1219.813864,2190.35709,2948.734692
bod,LOT,bod_1,0.231140553,31.12599762,0.19,0.822010666,684.3194784,1219.494096,2399.21485,2951.714117
bod,LOT,bod_1,0.231140553,31.13099762,0.195,0.843642525,679.9769746,1222.174481,2574.698618,2996.938869
bod,LOT,bod_1,0.231140553,31.13599762,0.2,0.865274385,672.402964,1235.356783,2633.35802,3190.041742
bod,LOT,bod_1,0.231140553,31.14099762,0.205,0.886906245,660.692075,1252.071075,2671.388846,3352.583171
bod,LOT,bod_1,0.231140553,31.14599762,0.21,0.908538104,634.5002038,1281.148957,2637.210139,3408.145446
bod,LOT,bod_1,0.231140553,31.15099762,0.215,0.930169964,608.5141949,1300.94957,2615.820935,3458.961038
bod,LOT,bod_1,0.231140553,31.15599762,0.22,0.951801823,583.2487994,1288.275462,2639.20089,3493.16105
bod,LOT,bod_1,0.231140553,31.16099762,0.225,0.973433683,558.4016844,1277.730408,2664.489721,3510.469874
bod,LOT,bod_1,0.231140553,31.16599762,0.23,0.995065543,535.0187442,1274.638024,2696.460497,3468.651746
bead,FLEECE,bead_1,0.21387112,32.66229944,0,0,304.2075366,2146.608503,2844.792623,3285.113337
bead,FLEECE,bead_1,0.21387112,32.66729944,0.005,0.023378566,326.1284881,2161.334543,2841.401366,3321.086865
bead,FLEECE,bead_1,0.21387112,32.67229944,0.01,0.046757131,338.6979984,2172.143286,2866.800027,3382.073926
bead,FLEECE,bead_1,0.21387112,32.67729944,0.015,0.070135697,341.2402951,2178.751653,2923.06908,3469.882096
bead,FLEECE,bead_1,0.21387112,32.68229944,0.02,0.093514262,335.2580759,2181.321308,2963.729478,3493.531272
bead,FLEECE,bead_1,0.21387112,32.68729944,0.025,0.116892828,320.1353253,2179.560399,2987.653277,3448.385067
bead,FLEECE,bead_1,0.21387112,32.69229944,0.03,0.140271394,307.5493775,2187.927468,3007.538333,3402.435683
bead,FLEECE,bead_1,0.21387112,32.69729944,0.035,0.163649959,297.6835521,2207.154402,3023.092788,3355.625079
bead,FLEECE,bead_1,0.21387112,32.70229944,0.04,0.187028525,288.0505408,2213.280857,3033.573304,3362.624659
bead,FLEECE,bead_1,0.21387112,32.70729944,0.045,0.21040709,278.6671679,2205.36014,3038.613218,3427.32296
bead,FLEECE,bead_1,0.21387112,32.71229944,0.05,0.233785656,273.4674819,2201.163419,3051.50523,3473.212172
bead,FLEECE,bead_1,0.21387112,32.71729944,0.055,0.257164222,272.7538126,2200.959804,3072.816763,3498.933075
bead,FLEECE,bead_1,0.21387112,32.72229944,0.06,0.280542787,272.3995164,2204.840563,3079.199498,3510.8341
bead,FLEECE,bead_1,0.21387112,32.72729944,0.065,0.303921353,272.4305632,2213.100849,3069.574622,3507.916569
bead,FLEECE,bead_1,0.21387112,32.73229944,0.07,0.327299918,269.4368817,2220.478287,3061.712324,3506.58648
bead,FLEECE,bead_1,0.21387112,32.73729944,0.075,0.350678484,263.1998931,2226.909079,3055.739975,3506.958547
bead,FLEECE,bead_1,0.21387112,32.74229944,0.08,0.37405705,259.0135166,2224.724966,3054.903037,3513.494143
bead,FLEECE,bead_1,0.21387112,32.74729944,0.085,0.397435615,257.0259376,2213.303398,3059.572614,3526.638669
bead,FLEECE,bead_1,0.21387112,32.75229944,0.09,0.420814181,254.4222335,2207.151688,3064.235568,3522.083993
bead,FLEECE,bead_1,0.21387112,32.75729944,0.095,0.444192746,251.1578808,2206.650655,3068.89142,3498.551101
bead,FLEECE,bead_1,0.21387112,32.76229944,0.1,0.467571312,248.2156903,2207.647482,3070.822865,3479.033559
bead,FLEECE,bead_1,0.21387112,32.76729944,0.105,0.490949878,245.6189429,2210.250409,3069.833028,3463.821531
bead,FLEECE,bead_1,0.21387112,32.77229944,0.11,0.514328443,244.0524224,2213.550483,3066.92787,3474.548907
bead,FLEECE,bead_1,0.21387112,32.77729944,0.115,0.537707009,243.5905772,2217.598082,3061.968982,3513.09017
bead,FLEECE,bead_1,0.21387112,32.78229944,0.12,0.561085574,244.1991704,2220.06686,3057.85595,3536.224722
bead,FLEECE,bead_1,0.21387112,32.78729944,0.125,0.58446414,245.9555562,2220.842727,3054.649898,3542.839212
bead,FLEECE,bead_1,0.21387112,32.79229944,0.13,0.607842706,247.1213089,2225.036544,3046.019105,3548.600889
bead,FLEECE,bead_1,0.21387112,32.79729944,0.135,0.631221271,247.6537469,2232.895308,3031.571556,3553.448125
bead,FLEECE,bead_1,0.21387112,32.80229944,0.14,0.654599837,248.3727159,2243.833272,3030.882532,3544.110672
bead,FLEECE,bead_1,0.21387112,32.80729944,0.145,0.677978402,249.2916953,2258.07295,3044.94628,3519.563486
bead,FLEECE,bead_1,0.21387112,32.81229944,0.15,0.701356968,248.858527,2270.151497,3048.658079,3423.968651
bead,FLEECE,bead_1,0.21387112,32.81729944,0.155,0.724735534,246.9754996,2279.912743,3041.269856,3252.191981
bead,FLEECE,bead_1,0.21387112,32.82229944,0.16,0.748114099,246.1413497,2274.827174,3008.140897,3171.353525
bead,FLEECE,bead_1,0.21387112,32.82729944,0.165,0.771492665,246.4318733,2253.821901,2947.411073,3188.024842
bead,FLEECE,bead_1,0.21387112,32.83229944,0.17,0.79487123,250.2013414,2240.190413,2923.80765,3193.483127
bead,FLEECE,bead_1,0.21387112,32.83729944,0.175,0.818249796,257.7011563,2234.465567,2940.013528,3186.918082
bead,FLEECE,bead_1,0.21387112,32.84229944,0.18,0.841628362,279.0242215,2229.316278,2924.400891,3185.51093
bead,FLEECE,bead_1,0.21387112,32.84729944,0.185,0.865006927,315.16946,2224.784137,2874.670407,3189.634401
bead,FLEECE,bead_1,0.21387112,32.85229944,0.19,0.888385493,336.7842181,2211.638502,2842.899728,3227.966089
bead,FLEECE,bead_1,0.21387112,32.85729944,0.195,0.911764059,342.8184657,2189.256927,2830.386699,3302.978015
bead,FLEECE,bead_1,0.21387112,32.86229944,0.2,0.935142624,347.3540141,2175.494553,2817.314553,3340.721344
bead,FLEECE,bead_1,0.21387112,32.86729944,0.205,0.95852119,350.2825614,2170.974238,2803.642884,3338.502899
bead,FLEECE,bead_1,0.21387112,32.87229944,0.21,0.981899755,354.1329716,2161.871433,2786.121426,3354.137476
bead,FLEECE,bead_1,0.21387112,32.87729944,0.215,1.005278321,358.9718621,2147.854987,2764.471977,3388.915207
bood,FOOT,bood_1,0.14035209,36.49329258,0,0,374.1372615,1278.150816,2511.935587,3284.626477
bood,FOOT,bood_1,0.14035209,36.49829258,0.005,0.035624692,393.8144131,1301.828701,2642.018614,3311.183193
bood,FOOT,bood_1,0.14035209,36.50329258,0.01,0.071249384,406.1961905,1307.004982,2660.512593,3321.147271
bood,FOOT,bood_1,0.14035209,36.50829258,0.015,0.106874076,415.163612,1303.522208,2626.781048,3323.345719
bood,FOOT,bood_1,0.14035209,36.51329258,0.02,0.142498769,419.2089663,1301.136673,2593.235558,3269.948327
bood,FOOT,bood_1,0.14035209,36.51829258,0.025,0.178123461,420.9507117,1299.264664,2559.777145,3190.531162
bood,FOOT,bood_1,0.14035209,36.52329258,0.03,0.213748153,425.4023163,1309.229317,2574.11509,3168.17246
bood,FOOT,bood_1,0.14035209,36.52829258,0.035,0.249372845,431.1221799,1324.733724,2610.822523,3172.518065
bood,FOOT,bood_1,0.14035209,36.53329258,0.04,0.284997537,429.9456616,1350.326166,2615.131018,3204.528929
bood,FOOT,bood_1,0.14035209,36.53829258,0.045,0.320622229,425.5415223,1380.639974,2604.276273,3249.487592
bood,FOOT,bood_1,0.14035209,36.54329258,0.05,0.356246921,422.6994291,1391.941019,2604.259322,3242.973303
bood,FOOT,bood_1,0.14035209,36.54829258,0.055,0.391871614,420.5883992,1394.343776,2609.314639,3212.368819
bood,FOOT,bood_1,0.14035209,36.55329258,0.06,0.427496306,415.6013288,1395.281526,2606.125397,3207.041766
bood,FOOT,bood_1,0.14035209,36.55829258,0.065,0.463120998,409.2682236,1395.53363,2599.077566,3213.544971
bood,FOOT,bood_1,0.14035209,36.56329258,0.07,0.49874569,407.7746141,1405.644731,2620.423453,3219.605352
bood,FOOT,bood_1,0.14035209,36.56829258,0.075,0.534370382,408.5459688,1420.370007,2655.058071,3225.458485
bood,FOOT,bood_1,0.14035209,36.57329258,0.08,0.569995074,412.511828,1429.353352,2636.374304,3227.715122
bood,FOOT,bood_1,0.14035209,36.57829258,0.085,0.605619767,417.9727683,1435.649378,2592.736649,3228.288538
bood,FOOT,bood_1,0.14035209,36.58329258,0.09,0.641244459,410.2479705,1450.09574,2566.156981,3244.175459
bood,FOOT,bood_1,0.14035209,36.58829258,0.095,0.676869151,396.3520289,1468.356595,2547.560732,3267.229353
bood,FOOT,bood_1,0.14035209,36.59329258,0.1,0.712493843,398.0554277,1496.084927,2545.466633,3282.392685
bood,FOOT,bood_1,0.14035209,36.59829258,0.105,0.748118535,407.0595761,1528.244195,2551.095813,3293.863103
bood,FOOT,bood_1,0.14035209,36.60329258,0.11,0.783743227,414.3333701,1545.394364,2566.939973,3306.033072
bood,FOOT,bood_1,0.14035209,36.60829258,0.115,0.819367919,420.7973296,1555.520026,2587.564915,3318.530443
bood,FOOT,bood_1,0.14035209,36.61329258,0.12,0.854992612,419.3005285,1555.205071,2617.867999,3327.461373
bood,FOOT,bood_1,0.14035209,36.61829258,0.125,0.890617304,414.0779597,1550.003735,2652.700615,3334.723149
bood,FOOT,bood_1,0.14035209,36.62329258,0.13,0.926241996,400.7890523,1556.866532,2672.658868,3325.358113
bood,FOOT,bood_1,0.14035209,36.62829258,0.135,0.961866688,383.7249646,1569.375543,2685.655672,3308.211452
